State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396230,2529505,2529505
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396210,1063029,1063029
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396235,548668,548668
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396215,542827,542827
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362520,61125,61125
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396220,23941,23941
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362571,22718,22718
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362540,9142,9142
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362570,1848,1848
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396230,3036361,3036361
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396210,1265263,1265263
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396235,669168,669168
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396215,624136,624136
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362520,86725,86725
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396220,34008,34008
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362571,29535,29535
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362540,12175,12175
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362570,2400,2400
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396230,3258977,3258977
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396210,1611322,1611322
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396235,740384,740384
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396215,676827,676827
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362520,110894,110894
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396220,29552,29552
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362571,24481,24481
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362540,10546,10546
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362570,2638,2638
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396230,3819682,3819682
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396210,1522368,1522368
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396235,870173,870173
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396215,785689,785689
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362520,109260,109260
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396220,36803,36803
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362571,29723,29723
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362540,13387,13387
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362570,2500,2500
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396230,6218492,6218492
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396210,2487380,2487380
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396235,1481646,1481646
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396215,1326195,1326195
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362520,159333,159333
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362571,51802,51802
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396220,51077,51077
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362540,22796,22796
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362570,5264,5264
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396230,6990902,6990902
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396210,2849424,2849424
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396235,1679861,1679861
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396215,1499642,1499642
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362520,185117,185117
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362571,61455,61455
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396220,59881,59881
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362540,24775,24775
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362570,6058,6058
delhi,2018,1,110006,2636324,2636324
delhi,2018,1,110011,490950,490950
delhi,2018,1,110092,195216,195216
delhi,2018,1,110059,162674,162674
delhi,2018,1,110044,136670,136670
delhi,2018,1,110086,108360,108360
delhi,2018,1,110084,105336,105336
delhi,2018,1,110096,105018,105018
delhi,2018,1,110085,93946,93946
delhi,2018,1,110043,93278,93278
delhi,2018,2,110006,3069733,3069733
delhi,2018,2,110011,579110,579110
delhi,2018,2,110092,271265,271265
delhi,2018,2,110059,222069,222069
delhi,2018,2,110044,175649,175649
delhi,2018,2,110086,154443,154443
delhi,2018,2,110096,148029,148029
delhi,2018,2,110085,145585,145585
delhi,2018,2,110084,145583,145583
delhi,2018,2,110009,133952,133952
delhi,2018,3,110006,7198882,7198882
delhi,2018,3,110011,812288,812288
delhi,2018,3,110092,501827,501827
delhi,2018,3,110059,361774,361774
delhi,2018,3,110085,306100,306100
delhi,2018,3,110009,302774,302774
delhi,2018,3,110096,290687,290687
delhi,2018,3,110044,272986,272986
delhi,2018,3,110017,258015,258015
delhi,2018,3,110086,245945,245945
delhi,2018,4,110006,7532374,7532374
delhi,2018,4,110011,1004469,1004469
delhi,2018,4,110092,914584,914584
delhi,2018,4,110085,740562,740562
delhi,2018,4,110096,736161,736161
delhi,2018,4,110059,719812,719812
delhi,2018,4,110009,564839,564839
delhi,2018,4,110044,534021,534021
delhi,2018,4,110086,483356,483356
delhi,2018,4,110084,444895,444895
delhi,2019,1,110006,10251048,10251048
delhi,2019,1,110011,6689740,6689740
delhi,2019,1,110092,1338865,1338865
delhi,2019,1,110096,1147179,1147179
delhi,2019,1,110059,1102256,1102256
delhi,2019,1,110044,911319,911319
delhi,2019,1,110085,897857,897857
delhi,2019,1,110009,784279,784279
delhi,2019,1,110086,716724,716724
delhi,2019,1,110084,665598,665598
delhi,2019,2,110011,20001452,20001452
delhi,2019,2,110006,5952051,5952051
delhi,2019,2,110092,1447420,1447420
delhi,2019,2,110059,1253433,1253433
delhi,2019,2,110096,1135062,1135062
delhi,2019,2,110009,898421,898421
delhi,2019,2,110085,880534,880534
delhi,2019,2,110044,854696,854696
delhi,2019,2,110084,761728,761728
delhi,2019,2,110086,743531,743531
delhi,2019,3,110011,20159577,20159577
delhi,2019,3,110006,6299017,6299017
delhi,2019,3,110092,2006597,2006597
delhi,2019,3,110059,1788522,1788522
delhi,2019,3,110096,1488979,1488979
delhi,2019,3,110009,1268184,1268184
delhi,2019,3,110044,1189402,1189402
delhi,2019,3,110085,1143433,1143433
delhi,2019,3,110084,1090367,1090367
delhi,2019,3,110086,1020400,1020400
delhi,2019,4,110011,22861243,22861243
delhi,2019,4,110006,8368797,8368797
delhi,2019,4,110092,2272569,2272569
delhi,2019,4,110059,1984491,1984491
delhi,2019,4,110001,1849024,1849024
delhi,2019,4,110096,1674228,1674228
delhi,2019,4,110009,1382755,1382755
delhi,2019,4,110044,1326108,1326108
delhi,2019,4,110084,1232175,1232175
delhi,2019,4,110085,1210245,1210245
delhi,2020,1,110006,19881142,19881142
delhi,2020,1,110001,13167147,13167147
delhi,2020,1,110092,2246745,2246745
delhi,2020,1,110059,2017770,2017770
delhi,2020,1,110096,1688246,1688246
delhi,2020,1,110044,1390523,1390523
delhi,2020,1,110009,1380723,1380723
delhi,2020,1,110084,1309355,1309355
delhi,2020,1,110086,1195886,1195886
delhi,2020,1,110085,1143958,1143958
delhi,2020,2,110006,14401400,14401400
delhi,2020,2,110001,9780539,9780539
delhi,2020,2,110059,2139941,2139941
delhi,2020,2,110092,1562004,1562004
delhi,2020,2,110096,1551398,1551398
delhi,2020,2,110044,1481070,1481070
delhi,2020,2,110086,1425918,1425918
delhi,2020,2,110084,1182392,1182392
delhi,2020,2,110043,1097029,1097029
delhi,2020,2,110042,1024179,1024179
delhi,2020,3,110006,27731187,27731187
delhi,2020,3,110001,11598940,11598940
delhi,2020,3,110059,2674239,2674239
delhi,2020,3,110092,2031141,2031141
delhi,2020,3,110096,1923493,1923493
delhi,2020,3,110044,1896683,1896683
delhi,2020,3,110086,1744045,1744045
delhi,2020,3,110085,1483956,1483956
delhi,2020,3,110043,1396108,1396108
delhi,2020,3,110084,1373338,1373338
delhi,2020,4,110006,24969702,24969702
delhi,2020,4,110001,11221269,11221269
delhi,2020,4,110059,3799438,3799438
delhi,2020,4,110092,3221230,3221230
delhi,2020,4,110096,2718700,2718700
delhi,2020,4,110044,2649861,2649861
delhi,2020,4,110086,2341470,2341470
delhi,2020,4,110085,2068385,2068385
delhi,2020,4,110084,2050059,2050059
delhi,2020,4,110043,1917099,1917099
delhi,2021,1,110006,46104924,46104924
delhi,2021,1,110001,22666307,22666307
delhi,2021,1,110059,3737331,3737331
delhi,2021,1,110092,3556986,3556986
delhi,2021,1,110096,2839758,2839758
delhi,2021,1,110044,2645743,2645743
delhi,2021,1,110086,2287534,2287534
delhi,2021,1,110084,2162372,2162372
delhi,2021,1,110025,2149774,2149774
delhi,2021,1,110085,2084799,2084799
delhi,2021,2,110006,54888173,54888173
delhi,2021,2,110001,27812030,27812030
delhi,2021,2,110059,4052872,4052872
delhi,2021,2,110092,3163351,3163351
delhi,2021,2,110044,2832954,2832954
delhi,2021,2,110096,2782115,2782115
delhi,2021,2,110086,2638400,2638400
delhi,2021,2,110084,2220724,2220724
delhi,2021,2,110043,2144919,2144919
delhi,2021,2,110094,2055104,2055104
delhi,2021,3,110006,77515502,77515502
delhi,2021,3,110001,37098256,37098256
delhi,2021,3,110059,5085859,5085859
delhi,2021,3,110092,4717758,4717758
delhi,2021,3,110044,3751590,3751590
delhi,2021,3,110096,3708201,3708201
delhi,2021,3,110086,3291024,3291024
delhi,2021,3,110025,2992099,2992099
delhi,2021,3,110084,2951800,2951800
delhi,2021,3,110085,2936940,2936940
delhi,2021,4,110006,96850347,96850347
delhi,2021,4,110001,45632512,45632512
delhi,2021,4,110059,5943757,5943757
delhi,2021,4,110092,5571112,5571112
delhi,2021,4,110044,4462678,4462678
delhi,2021,4,110096,4227391,4227391
delhi,2021,4,110025,3961746,3961746
delhi,2021,4,110086,3930362,3930362
delhi,2021,4,110084,3455659,3455659
delhi,2021,4,110085,3441469,3441469
delhi,2022,1,110006,112708284,112708284
delhi,2022,1,110001,53611907,53611907
delhi,2022,1,110059,6517564,6517564
delhi,2022,1,110092,5941201,5941201
delhi,2022,1,110044,4830269,4830269
delhi,2022,1,110096,4584596,4584596
delhi,2022,1,110025,4301886,4301886
delhi,2022,1,110086,4286737,4286737
delhi,2022,1,110084,3775690,3775690
delhi,2022,1,110041,3769917,3769917
delhi,2022,2,110006,139136098,139136098
delhi,2022,2,110001,66110858,66110858
delhi,2022,2,110059,7911848,7911848
delhi,2022,2,110092,7653561,7653561
delhi,2022,2,110044,5867922,5867922
delhi,2022,2,110096,5775974,5775974
delhi,2022,2,110025,5619553,5619553
delhi,2022,2,110086,5076095,5076095
delhi,2022,2,110084,4608613,4608613
delhi,2022,2,110085,4554877,4554877
delhi,2022,3,110006,222465526,222465526
delhi,2022,3,110001,28526787,28526787
delhi,2022,3,110011,8581845,8581845
delhi,2022,3,110059,7992943,7992943
delhi,2022,3,110092,7839965,7839965
delhi,2022,3,110091,7698720,7698720
delhi,2022,3,110041,6489117,6489117
delhi,2022,3,110044,6061206,6061206
delhi,2022,3,110096,5849855,5849855
delhi,2022,3,110025,5742673,5742673
delhi,2022,4,110006,258183697,258183697
delhi,2022,4,110001,20480539,20480539
delhi,2022,4,110091,9548765,9548765
delhi,2022,4,110059,8586883,8586883
delhi,2022,4,110092,8283981,8283981
delhi,2022,4,110025,6561517,6561517
delhi,2022,4,110044,6470704,6470704
delhi,2022,4,110041,6313451,6313451
delhi,2022,4,110096,6216504,6216504
delhi,2022,4,110086,5461785,5461785
delhi,2023,1,110059,14401748,14401748
delhi,2023,1,110092,14066406,14066406
delhi,2023,1,110025,11320430,11320430
delhi,2023,1,110044,11009675,11009675
delhi,2023,1,110006,10985747,10985747
delhi,2023,1,110096,10603510,10603510
delhi,2023,1,110086,9499345,9499345
delhi,2023,1,110041,8939160,8939160
delhi,2023,1,110037,8885682,8885682
delhi,2023,1,110084,8754761,8754761
delhi,2023,2,110059,17063374,17063374
delhi,2023,2,110092,16923742,16923742
delhi,2023,2,110025,12954684,12954684
delhi,2023,2,110044,12873616,12873616
delhi,2023,2,110006,12656392,12656392
delhi,2023,2,110096,12533110,12533110
delhi,2023,2,110086,10946572,10946572
delhi,2023,2,110041,10623356,10623356
delhi,2023,2,110037,10560752,10560752
delhi,2023,2,110084,10468147,10468147
goa,2018,1,403401,9837,9837
goa,2018,1,403722,9744,9744
goa,2018,1,403001,9291,9291
goa,2018,1,403516,8665,8665
goa,2018,1,403601,7816,7816
goa,2018,1,403802,5727,5727
goa,2018,1,403507,5612,5612
goa,2018,1,403521,5338,5338
goa,2018,1,403005,4803,4803
goa,2018,1,403804,4750,4750
goa,2018,2,403001,14264,14264
goa,2018,2,403722,14234,14234
goa,2018,2,403401,12720,12720
goa,2018,2,403601,12610,12610
goa,2018,2,403516,11029,11029
goa,2018,2,403802,8562,8562
goa,2018,2,403507,8020,8020
goa,2018,2,403521,7639,7639
goa,2018,2,403804,6900,6900
goa,2018,2,403005,5665,5665
goa,2018,3,403722,22917,22917
goa,2018,3,403001,22113,22113
goa,2018,3,403601,17903,17903
goa,2018,3,403401,16296,16296
goa,2018,3,403516,14608,14608
goa,2018,3,403521,11974,11974
goa,2018,3,403507,11946,11946
goa,2018,3,403802,11877,11877
goa,2018,3,403710,10563,10563
goa,2018,3,403804,8901,8901
goa,2018,4,403722,35544,35544
goa,2018,4,403001,32336,32336
goa,2018,4,403516,28227,28227
goa,2018,4,403601,26619,26619
goa,2018,4,403401,25089,25089
goa,2018,4,403521,18212,18212
goa,2018,4,403507,17757,17757
goa,2018,4,403802,16922,16922
goa,2018,4,403710,14586,14586
goa,2018,4,403515,12864,12864
goa,2019,1,403722,52100,52100
goa,2019,1,403516,49429,49429
goa,2019,1,403001,48157,48157
goa,2019,1,403601,40500,40500
goa,2019,1,403401,34688,34688
goa,2019,1,403507,25462,25462
goa,2019,1,403521,24945,24945
goa,2019,1,403802,23939,23939
goa,2019,1,403710,19391,19391
goa,2019,1,403515,18550,18550
goa,2019,2,403516,57502,57502
goa,2019,2,403001,50187,50187
goa,2019,2,403722,46052,46052
goa,2019,2,403601,44713,44713
goa,2019,2,403401,35486,35486
goa,2019,2,403802,26923,26923
goa,2019,2,403521,26720,26720
goa,2019,2,403507,26362,26362
goa,2019,2,403005,22682,22682
goa,2019,2,403515,19989,19989
goa,2019,3,403001,76717,76717
goa,2019,3,403516,72782,72782
goa,2019,3,403601,65384,65384
goa,2019,3,403722,58525,58525
goa,2019,3,403401,53766,53766
goa,2019,3,403521,43429,43429
goa,2019,3,403507,39517,39517
goa,2019,3,403802,38669,38669
goa,2019,3,403515,27668,27668
goa,2019,3,403005,27014,27014
goa,2019,4,403516,135378,135378
goa,2019,4,403001,106136,106136
goa,2019,4,403601,82485,82485
goa,2019,4,403722,69794,69794
goa,2019,4,403401,67906,67906
goa,2019,4,403521,62840,62840
goa,2019,4,403507,55086,55086
goa,2019,4,403802,47438,47438
goa,2019,4,403515,45767,45767
goa,2019,4,403509,44608,44608
goa,2020,1,403516,191898,191898
goa,2020,1,403001,181964,181964
goa,2020,1,403601,92215,92215
goa,2020,1,403401,87357,87357
goa,2020,1,403722,77810,77810
goa,2020,1,403521,74055,74055
goa,2020,1,403507,66856,66856
goa,2020,1,403515,59435,59435
goa,2020,1,403509,59406,59406
goa,2020,1,403802,58884,58884
goa,2020,2,403001,104077,104077
goa,2020,2,403401,82301,82301
goa,2020,2,403601,81918,81918
goa,2020,2,403722,74903,74903
goa,2020,2,403802,61104,61104
goa,2020,2,403507,59280,59280
goa,2020,2,403521,53506,53506
goa,2020,2,403710,42485,42485
goa,2020,2,403512,37359,37359
goa,2020,2,403516,36500,36500
goa,2020,3,403001,290028,290028
goa,2020,3,403601,108610,108610
goa,2020,3,403401,102498,102498
goa,2020,3,403722,98151,98151
goa,2020,3,403802,82424,82424
goa,2020,3,403507,72366,72366
goa,2020,3,403521,55838,55838
goa,2020,3,403710,49056,49056
goa,2020,3,403801,47326,47326
goa,2020,3,403512,39780,39780
goa,2020,4,403001,442303,442303
goa,2020,4,403516,341199,341199
goa,2020,4,403601,185424,185424
goa,2020,4,403401,163622,163622
goa,2020,4,403722,158787,158787
goa,2020,4,403802,140557,140557
goa,2020,4,403507,127715,127715
goa,2020,4,403509,122477,122477
goa,2020,4,403518,109287,109287
goa,2020,4,403521,108192,108192
goa,2021,1,403001,900379,900379
goa,2021,1,403516,608783,608783
goa,2021,1,403509,219443,219443
goa,2021,1,403601,216236,216236
goa,2021,1,403518,198518,198518
goa,2021,1,403401,194115,194115
goa,2021,1,403515,174697,174697
goa,2021,1,403722,171177,171177
goa,2021,1,403802,159496,159496
goa,2021,1,403507,154751,154751
goa,2021,2,403001,1001588,1001588
goa,2021,2,403601,223522,223522
goa,2021,2,403401,221939,221939
goa,2021,2,403516,193862,193862
goa,2021,2,403722,190515,190515
goa,2021,2,403802,168897,168897
goa,2021,2,403507,140659,140659
goa,2021,2,403521,121990,121990
goa,2021,2,403512,110023,110023
goa,2021,2,403706,103193,103193
goa,2021,3,403001,1269330,1269330
goa,2021,3,403516,395262,395262
goa,2021,3,403601,317882,317882
goa,2021,3,403401,286827,286827
goa,2021,3,403722,251178,251178
goa,2021,3,403802,237796,237796
goa,2021,3,403507,204635,204635
goa,2021,3,403509,164288,164288
goa,2021,3,403521,154967,154967
goa,2021,3,403512,142394,142394
goa,2021,4,403001,1935051,1935051
goa,2021,4,403516,1192672,1192672
goa,2021,4,403601,464535,464535
goa,2021,4,403509,437149,437149
goa,2021,4,403401,401455,401455
goa,2021,4,403518,399671,399671
goa,2021,4,403515,367244,367244
goa,2021,4,403802,329794,329794
goa,2021,4,403507,324042,324042
goa,2021,4,403722,321484,321484
goa,2022,1,403001,2218382,2218382
goa,2022,1,403516,1184397,1184397
goa,2022,1,403601,520482,520482
goa,2022,1,403401,448371,448371
goa,2022,1,403509,431325,431325
goa,2022,1,403518,389844,389844
goa,2022,1,403802,383586,383586
goa,2022,1,403507,375607,375607
goa,2022,1,403515,366783,366783
goa,2022,1,403722,352413,352413
goa,2022,2,403001,2800103,2800103
goa,2022,2,403516,1439820,1439820
goa,2022,2,403601,607869,607869
goa,2022,2,403401,507069,507069
goa,2022,2,403518,478632,478632
goa,2022,2,403802,451143,451143
goa,2022,2,403509,447804,447804
goa,2022,2,403507,428555,428555
goa,2022,2,403722,417201,417201
goa,2022,2,403515,416577,416577
goa,2022,3,403001,1365759,1365759
goa,2022,3,403516,1074672,1074672
goa,2022,3,403802,845280,845280
goa,2022,3,403601,718426,718426
goa,2022,3,403401,551495,551495
goa,2022,3,403722,451398,451398
goa,2022,3,403509,443250,443250
goa,2022,3,403507,422461,422461
goa,2022,3,403518,374000,374000
goa,2022,3,403521,365018,365018
goa,2022,4,403516,1982311,1982311
goa,2022,4,403001,1382900,1382900
goa,2022,4,403802,1111346,1111346
goa,2022,4,403401,731429,731429
goa,2022,4,403509,719878,719878
goa,2022,4,403601,719116,719116
goa,2022,4,403518,600002,600002
goa,2022,4,403515,595491,595491
goa,2022,4,403507,540506,540506
goa,2022,4,403722,487326,487326
goa,2023,1,403516,2885692,2885692
goa,2023,1,403001,1562676,1562676
goa,2023,1,403601,1166864,1166864
goa,2023,1,403509,1014847,1014847
goa,2023,1,403518,953525,953525
goa,2023,1,403401,924992,924992
goa,2023,1,403515,894464,894464
goa,2023,1,403507,892254,892254
goa,2023,1,403512,819854,819854
goa,2023,1,403802,779559,779559
goa,2023,2,403516,3176461,3176461
goa,2023,2,403001,1747115,1747115
goa,2023,2,403601,1299027,1299027
goa,2023,2,403518,1112951,1112951
goa,2023,2,403507,1002116,1002116
goa,2023,2,403401,999595,999595
goa,2023,2,403509,985234,985234
goa,2023,2,403515,965557,965557
goa,2023,2,403512,873875,873875
goa,2023,2,403802,849060,849060
gujarat,2018,1,380018,423426,423426
gujarat,2018,1,395006,162301,162301
gujarat,2018,1,396427,97285,97285
gujarat,2018,1,395010,86146,86146
gujarat,2018,1,395004,78757,78757
gujarat,2018,1,395003,66702,66702
gujarat,2018,1,394210,66248,66248
gujarat,2018,1,390001,56611,56611
gujarat,2018,1,382350,55680,55680
gujarat,2018,1,396191,47965,47965
gujarat,2018,2,380018,463754,463754
gujarat,2018,2,395006,209888,209888
gujarat,2018,2,396427,113375,113375
gujarat,2018,2,395010,113092,113092
gujarat,2018,2,395004,102439,102439
gujarat,2018,2,395003,89555,89555
gujarat,2018,2,394210,87640,87640
gujarat,2018,2,382350,72723,72723
gujarat,2018,2,390001,69104,69104
gujarat,2018,2,396191,62943,62943
gujarat,2018,3,380018,573722,573722
gujarat,2018,3,395006,341229,341229
gujarat,2018,3,395010,164704,164704
gujarat,2018,3,384265,160159,160159
gujarat,2018,3,396427,148798,148798
gujarat,2018,3,395004,132285,132285
gujarat,2018,3,382350,127567,127567
gujarat,2018,3,394210,119802,119802
gujarat,2018,3,380006,117394,117394
gujarat,2018,3,364002,113276,113276
gujarat,2018,4,380018,643919,643919
gujarat,2018,4,395006,290080,290080
gujarat,2018,4,380015,191363,191363
gujarat,2018,4,395010,181745,181745
gujarat,2018,4,396427,167118,167118
gujarat,2018,4,394210,165510,165510
gujarat,2018,4,380006,153060,153060
gujarat,2018,4,395004,142927,142927
gujarat,2018,4,380013,134136,134136
gujarat,2018,4,382350,132479,132479
gujarat,2019,1,380018,2317295,2317295
gujarat,2019,1,396427,890893,890893
gujarat,2019,1,395006,443006,443006
gujarat,2019,1,395010,267174,267174
gujarat,2019,1,380015,266446,266446
gujarat,2019,1,394210,246614,246614
gujarat,2019,1,380006,236157,236157
gujarat,2019,1,382170,227798,227798
gujarat,2019,1,382350,218022,218022
gujarat,2019,1,382721,214453,214453
gujarat,2019,2,380018,6034737,6034737
gujarat,2019,2,396427,2916057,2916057
gujarat,2019,2,395006,414968,414968
gujarat,2019,2,390001,371756,371756
gujarat,2019,2,380015,310956,310956
gujarat,2019,2,395010,269037,269037
gujarat,2019,2,382350,250084,250084
gujarat,2019,2,394210,233974,233974
gujarat,2019,2,380013,232824,232824
gujarat,2019,2,360001,226802,226802
gujarat,2019,3,380018,5791776,5791776
gujarat,2019,3,396427,2710512,2710512
gujarat,2019,3,395006,571069,571069
gujarat,2019,3,382350,505956,505956
